time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
5.99443156,0.47111030,15.01849540,2.28385614,-3.55844988,0.83631781,0.05742724,0.01093485,-0.00256994,-0.00017647,0.15622502,-0.03671648,-0.00252120,-0.00535552,0.00125867,0.00008643,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.01443156,0.39994370,15.03522119,2.28500465,-3.55819995,0.83625907,0.05742321,0.01405818,-0.00330400,-0.00022687,0.15610261,-0.03668772,-0.00251923,-0.00688552,0.00161826,0.00011112,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.03443156,0.32878272,15.05194566,2.28615306,-3.55788757,0.83618566,0.05741817,0.01717876,-0.00403740,-0.00027724,0.15594961,-0.03665176,-0.00251676,-0.00841440,0.00197758,0.00013579,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.05443156,0.25762861,15.06866852,2.28730137,-3.55751282,0.83609758,0.05741212,0.02029596,-0.00477002,-0.00032754,0.15576605,-0.03660861,-0.00251380,-0.00994190,0.00233658,0.00016045,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.07443156,0.18648262,15.08538947,2.28844954,-3.55707576,0.83599486,0.05740507,0.02340919,-0.00550170,-0.00037778,0.15555195,-0.03655830,-0.00251034,-0.01146777,0.00269519,0.00018507,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.09443156,0.11534600,15.10210822,2.28959756,-3.55657648,0.83587752,0.05739701,0.02651784,-0.00623230,-0.00042795,0.15530735,-0.03650081,-0.00250639,-0.01299178,0.00305337,0.00020966,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.11443156,0.04421998,15.11882447,2.29074541,-3.55601508,0.83574558,0.05738795,0.02962128,-0.00696169,-0.00047804,0.15503229,-0.03643616,-0.00250195,-0.01451365,0.00341104,0.00023423,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.13443156,-0.02689419,15.13553794,2.29189307,-3.55539167,0.83559906,0.05737789,0.03271893,-0.00768970,-0.00052803,0.15472682,-0.03636437,-0.00249702,-0.01603315,0.00376816,0.00025875,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.15443156,-0.09799528,15.15224834,2.29304052,-3.55470637,0.83543800,0.05736683,0.03581015,-0.00841621,-0.00057791,0.15439098,-0.03628544,-0.00249160,-0.01755003,0.00412466,0.00028323,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.17443156,-0.16908204,15.16895537,2.29418774,-3.55395931,0.83526242,0.05735477,0.03889436,-0.00914107,-0.00062769,0.15402484,-0.03619939,-0.00248570,-0.01906403,0.00448049,0.00030766,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.19443156,-0.24015324,15.18565874,2.29533471,-3.55315064,0.83507237,0.05734172,0.04197095,-0.00986414,-0.00067734,0.15362844,-0.03610623,-0.00247930,-0.02057490,0.00483558,0.00033204,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.21443156,-0.31120765,15.20235816,2.29648140,-3.55228053,0.83486787,0.05732768,0.04503930,-0.01058527,-0.00072686,0.15320186,-0.03600597,-0.00247241,-0.02208240,0.00518987,0.00035637,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.23443156,-0.38224405,15.21905336,2.29762781,-3.55134913,0.83464897,0.05731265,0.04809882,-0.01130433,-0.00077623,0.15274517,-0.03589864,-0.00246504,-0.02358628,0.00554332,0.00038064,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.25443156,-0.45326121,15.23574403,2.29877390,-3.55035664,0.83441571,0.05729663,0.05114891,-0.01202117,-0.00082546,0.15225844,-0.03578425,-0.00245719,-0.02508627,0.00589585,0.00040485,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.27443156,-0.52425791,15.25242989,2.29991967,-3.54930324,0.83416814,0.05727963,0.05418896,-0.01273566,-0.00087452,0.15174175,-0.03566281,-0.00244885,-0.02658215,0.00624742,0.00042899,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.29443156,-0.59523294,15.26911066,2.30106508,-3.54818915,0.83390630,0.05726165,0.05721838,-0.01344764,-0.00092341,0.15119518,-0.03553436,-0.00244003,-0.02807364,0.00659795,0.00045306,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.31443156,-0.66618507,15.28578605,2.30221013,-3.54701458,0.83363025,0.05724270,0.06023657,-0.01415698,-0.00097211,0.15061883,-0.03539890,-0.00243073,-0.02956051,0.00694740,0.00047706,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.33443156,-0.73711312,15.30245577,2.30335478,-3.54577977,0.83334004,0.05722277,0.06324293,-0.01486355,-0.00102063,0.15001279,-0.03525647,-0.00242095,-0.03104251,0.00729571,0.00050097,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.35443156,-0.80801586,15.31911955,2.30449903,-3.54448495,0.83303573,0.05720187,0.06623688,-0.01556719,-0.00106895,0.14937716,-0.03510708,-0.00241069,-0.03251938,0.00764280,0.00052481,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.37443156,-0.87889212,15.33577711,2.30564285,-3.54313038,0.83271738,0.05718001,0.06921782,-0.01626778,-0.00111706,0.14871205,-0.03495076,-0.00239996,-0.03399087,0.00798864,0.00054855,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.39443156,-0.94974068,15.35242816,2.30678623,-3.54171632,0.83238504,0.05715719,0.07218517,-0.01696518,-0.00116494,0.14801757,-0.03478754,-0.00238875,-0.03545673,0.00833315,0.00057221,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.41443156,-1.02056037,15.36907242,2.30792913,-3.54024306,0.83203879,0.05713342,0.07513833,-0.01765924,-0.00121260,0.14729382,-0.03461745,-0.00237707,-0.03691672,0.00867628,0.00059577,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.43443156,-1.09135001,15.38570962,2.30907156,-3.53871089,0.83167869,0.05710869,0.07807673,-0.01834983,-0.00126002,0.14654094,-0.03444050,-0.00236492,-0.03837059,0.00901797,0.00061924,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.45443156,-1.16210842,15.40233947,2.31021347,-3.53712010,0.83130482,0.05708302,0.08099977,-0.01903682,-0.00130720,0.14575904,-0.03425674,-0.00235230,-0.03981807,0.00935817,0.00064260,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.47443156,-1.23283443,15.41896172,2.31135487,-3.53547100,0.83091725,0.05705641,0.08390689,-0.01972006,-0.00135411,0.14494826,-0.03406618,-0.00233921,-0.04125893,0.00969680,0.00066585,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.49443156,-1.30352687,15.43557607,2.31249572,-3.53376393,0.83051605,0.05702886,0.08679751,-0.02039942,-0.00140076,0.14410873,-0.03386888,-0.00232567,-0.04269292,0.01003382,0.00068899,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.51443156,-1.37418460,15.45218227,2.31363602,-3.53199922,0.83010130,0.05700038,0.08967105,-0.02107477,-0.00144714,0.14324059,-0.03366484,-0.00231166,-0.04411977,0.01036916,0.00071202,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.53443156,-1.44480646,15.46878004,2.31477573,-3.53017721,0.82967308,0.05697097,0.09252695,-0.02174597,-0.00149323,0.14234399,-0.03345412,-0.00229719,-0.04553925,0.01070277,0.00073492,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.55443156,-1.51539131,15.48536910,2.31591485,-3.52829826,0.82923149,0.05694065,0.09536462,-0.02241289,-0.00153902,0.14141907,-0.03323674,-0.00228226,-0.04695110,0.01103459,0.00075771,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.57443156,-1.58593801,15.50194921,2.31705335,-3.52636275,0.82877660,0.05690941,0.09818352,-0.02307539,-0.00158451,0.14046600,-0.03301275,-0.00226688,-0.04835508,0.01136456,0.00078037,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.59443156,-1.65644544,15.51852008,2.31819122,-3.52437105,0.82830850,0.05687727,0.10098308,-0.02373335,-0.00162969,0.13948492,-0.03278217,-0.00225105,-0.04975093,0.01169262,0.00080289,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.61443156,-1.72691248,15.53508146,2.31932844,-3.52232356,0.82782729,0.05684423,0.10376273,-0.02438664,-0.00167455,0.13847602,-0.03254506,-0.00223476,-0.05113840,0.01201870,0.00082529,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.63443156,-1.79733802,15.55163308,2.32046498,-3.52022068,0.82733307,0.05681029,0.10652193,-0.02503511,-0.00171908,0.13743944,-0.03230144,-0.00221804,-0.05251724,0.01234276,0.00084754,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.65443156,-1.86772094,15.56817470,2.32160084,-3.51806282,0.82682592,0.05677547,0.10926013,-0.02567865,-0.00176327,0.13637538,-0.03205136,-0.00220086,-0.05388721,0.01266474,0.00086965,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.67443156,-1.93806017,15.58470604,2.32273600,-3.51585042,0.82630596,0.05673976,0.11197677,-0.02631712,-0.00180711,0.13528402,-0.03179486,-0.00218325,-0.05524804,0.01298457,0.00089161,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.69443156,-2.00835460,15.60122685,2.32387043,-3.51358390,0.82577327,0.05670318,0.11467131,-0.02695040,-0.00185060,0.13416553,-0.03153199,-0.00216520,-0.05659950,0.01330219,0.00091342,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.71443156,-2.07860316,15.61773688,2.32500412,-3.51126371,0.82522797,0.05666574,0.11734321,-0.02757836,-0.00189372,0.13302010,-0.03126279,-0.00214672,-0.05794134,0.01361755,0.00093507,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.73443156,-2.14880479,15.63423588,2.32613705,-3.50889032,0.82467017,0.05662744,0.11999193,-0.02820087,-0.00193646,0.13184794,-0.03098731,-0.00212780,-0.05927329,0.01393059,0.00095657,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.75443156,-2.21895843,15.65072361,2.32726921,-3.50646419,0.82409998,0.05658829,0.12261695,-0.02881781,-0.00197883,0.13064924,-0.03070558,-0.00210845,-0.06059512,0.01424125,0.00097790,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.77443156,-2.28906301,15.66719980,2.32840058,-3.50398581,0.82351750,0.05654829,0.12521773,-0.02942905,-0.00202080,0.12942420,-0.03041767,-0.00208868,-0.06190657,0.01454947,0.00099907,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.79443156,-2.35911751,15.68366423,2.32953114,-3.50145565,0.82292285,0.05650746,0.12779374,-0.03003448,-0.00206237,0.12817304,-0.03012362,-0.00206849,-0.06320739,0.01485519,0.00102006,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.81443156,-2.42912090,15.70011664,2.33066087,-3.49887423,0.82231616,0.05646580,0.13034448,-0.03063396,-0.00210354,0.12689598,-0.02982348,-0.00204788,-0.06449733,0.01515836,0.00104088,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.83443156,-2.49907214,15.71655679,2.33178976,-3.49624204,0.82169754,0.05642332,0.13286941,-0.03122738,-0.00214428,0.12559323,-0.02951731,-0.00202686,-0.06577615,0.01545891,0.00106151,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.85443156,-2.56897024,15.73298446,2.33291780,-3.49355962,0.82106711,0.05638003,0.13536804,-0.03181461,-0.00218461,0.12426501,-0.02920514,-0.00200542,-0.06704358,0.01575679,0.00108197,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.87443156,-2.63881420,15.74939940,2.33404496,-3.49082750,0.82042499,0.05633594,0.13783984,-0.03239554,-0.00222450,0.12291156,-0.02888705,-0.00198358,-0.06829939,0.01605193,0.00110223,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.89443156,-2.70860302,15.76580138,2.33517123,-3.48804621,0.81977133,0.05629105,0.14028433,-0.03297005,-0.00226395,0.12153311,-0.02856309,-0.00196133,-0.06954332,0.01634428,0.00112231,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.91443156,-2.77833572,15.78219018,2.33629660,-3.48521631,0.81910623,0.05624538,0.14270100,-0.03353803,-0.00230295,0.12012991,-0.02823330,-0.00193869,-0.07077512,0.01663379,0.00114219,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.93443156,-2.84801135,15.79856555,2.33742104,-3.48233836,0.81842985,0.05619894,0.14508936,-0.03409935,-0.00234149,0.11870219,-0.02789775,-0.00191565,-0.07199454,0.01692038,0.00116187,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.95443156,-2.91762894,15.81492729,2.33854455,-3.47941293,0.81774231,0.05615172,0.14744893,-0.03465390,-0.00237957,0.11725021,-0.02755650,-0.00189222,-0.07320133,0.01720400,0.00118134,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.97443156,-2.98718755,15.83127517,2.33966710,-3.47644060,0.81704374,0.05610376,0.14977921,-0.03520157,-0.00241718,0.11577422,-0.02720961,-0.00186840,-0.07439524,0.01748460,0.00120061,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
6.99443156,-3.05668626,15.84760897,2.34078869,-3.47342196,0.81633429,0.05605504,0.15207974,-0.03574225,-0.00245430,0.11427449,-0.02685714,-0.00184419,-0.07557603,0.01776211,0.00121967,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.01443156,-3.12612413,15.86392847,2.34190930,-3.47035761,0.81561410,0.05600559,0.15435004,-0.03627582,-0.00249094,0.11275127,-0.02649915,-0.00181961,-0.07674343,0.01803648,0.00123851,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.03443156,-3.19550026,15.88023347,2.34302891,-3.46724816,0.81488331,0.05595541,0.15658963,-0.03680218,-0.00252709,0.11120484,-0.02613570,-0.00179465,-0.07789721,0.01830764,0.00125713,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.05443156,-3.26481376,15.89652374,2.34414751,-3.46409423,0.81414206,0.05590451,0.15879808,-0.03732121,-0.00256273,0.10963548,-0.02576687,-0.00176933,-0.07903710,0.01857554,0.00127552,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.07443156,-3.33406374,15.91279908,2.34526509,-3.46089645,0.81339051,0.05585290,0.16097490,-0.03783282,-0.00259786,0.10804345,-0.02539270,-0.00174363,-0.08016287,0.01884012,0.00129369,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.09443156,-3.40324933,15.92905929,2.34638162,-3.45765545,0.81262880,0.05580060,0.16311966,-0.03833688,-0.00263247,0.10642906,-0.02501328,-0.00171758,-0.08127426,0.01910133,0.00131163,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.11443156,-3.47236967,15.94530416,2.34749711,-3.45437188,0.81185708,0.05574761,0.16523192,-0.03883331,-0.00266656,0.10479258,-0.02462867,-0.00169117,-0.08237102,0.01935909,0.00132933,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.13443156,-3.54142392,15.96153351,2.34861152,-3.45104639,0.81107552,0.05569394,0.16731122,-0.03932200,-0.00270011,0.10313432,-0.02423894,-0.00166441,-0.08345290,0.01961336,0.00134679,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.15443156,-3.61041125,15.97774712,2.34972486,-3.44767966,0.81028425,0.05563960,0.16935715,-0.03980284,-0.00273313,0.10145456,-0.02384416,-0.00163730,-0.08451964,0.01986407,0.00136400,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.17443156,-3.67933084,15.99394481,2.35083710,-3.44427233,0.80948346,0.05558462,0.17136926,-0.04027573,-0.00276560,0.09975363,-0.02344440,-0.00160985,-0.08557101,0.02011116,0.00138097,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.19443156,-3.74818188,16.01012640,2.35194824,-3.44082511,0.80867328,0.05552898,0.17334715,-0.04074058,-0.00279752,0.09803183,-0.02303974,-0.00158206,-0.08660675,0.02035458,0.00139768,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.21443156,-3.81696358,16.02629168,2.35305826,-3.43733868,0.80785389,0.05547272,0.17529040,-0.04119729,-0.00282888,0.09628947,-0.02263025,-0.00155395,-0.08762661,0.02059427,0.00141414,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
7.23443156,-3.88567517,16.04244049,2.35416714,-3.43381373,0.80702544,0.05541583,0.17719860,-0.04164576,-0.00285968,0.09452687,-0.02221600,-0.00152550,-0.08863034,0.02083017,0.00143034,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
